"FON_FONDSID";"DATUM";"KOERS";"KOERS";"KOERS";"KOERS";"OMZET"
"27463";"2015-10-06";"4315.18640";"4332.03100";"4273.69920";"4306.69950";"0"
"27463";"2015-10-07";"4332.99090";"4342.58550";"4279.20810";"4333.46400";"0"
"27463";"2015-10-08";"4315.90810";"4358.09200";"4275.59480";"4350.14940";"0"
"27463";"2015-10-09";"4356.13120";"4378.26140";"4341.50860";"4370.00920";"0"
"27463";"2015-10-12";"4379.32580";"4389.76740";"4363.96020";"4382.56310";"0"
"27463";"2015-10-13";"4354.28590";"4399.92690";"4349.17570";"4352.93860";"0"
"27463";"2015-10-14";"4356.66360";"4373.70590";"4328.96270";"4346.92250";"0"
"27463";"2015-10-15";"4360.24550";"4418.25200";"4357.22020";"4418.22100";"0"
"27463";"2015-10-16";"4420.84250";"4438.74890";"4405.88330";"4438.62180";"0"
"27463";"2015-10-19";"4428.73030";"4464.77570";"4420.79870";"4462.06610";"0"
"27463";"2015-10-20";"4454.97290";"4463.10710";"4424.34150";"4438.18060";"0"
"27463";"2015-10-21";"4462.71800";"4464.73290";"4409.89500";"4413.52450";"0"
"27463";"2015-10-22";"4453.67580";"4504.70000";"4438.59520";"4503.21600";"0"
"27463";"2015-10-23";"4620.07140";"4645.96490";"4598.74220";"4624.08970";"0"
"27463";"2015-10-26";"4619.32030";"4638.74730";"4606.65890";"4630.84600";"0"
"27463";"2015-10-27";"4619.11170";"4645.94130";"4617.44120";"4639.23360";"0"
"27463";"2015-10-28";"4647.40790";"4678.57510";"4609.92670";"4678.57510";"0"
"27463";"2015-10-29";"4655.42270";"4678.19780";"4653.00160";"4670.76490";"0"
"27463";"2015-10-30";"4676.82400";"4681.22780";"4648.83070";"4648.83070";"0"
"27463";"2015-11-02";"4658.04680";"4707.76590";"4652.45370";"4703.91500";"0"
"27463";"2015-11-03";"4690.74240";"4735.30620";"4685.97530";"4719.05310";"0"
"27463";"2015-11-04";"4728.19960";"4737.11460";"4698.84180";"4717.55260";"0"
"27463";"2015-11-05";"4720.47730";"4731.55700";"4678.78880";"4702.89610";"0"
"27463";"2015-11-06";"4696.09910";"4710.47170";"4665.40830";"4707.23150";"0"
"27463";"2015-11-09";"4687.13430";"4694.27410";"4627.11550";"4655.51530";"0"
"27463";"2015-11-10";"4631.00780";"4647.31890";"4616.70910";"4641.72860";"0"
"27463";"2015-11-11";"4656.60730";"4677.77950";"4631.05790";"4636.93690";"0"
"27463";"2015-11-12";"4619.45560";"4639.25950";"4588.07530";"4588.93070";"0"
"27463";"2015-11-13";"4568.71070";"4575.80280";"4499.14480";"4502.13730";"0"
"27463";"2015-11-16";"4494.79440";"4566.03260";"4486.09000";"4565.46820";"0"
"27463";"2015-11-17";"4568.91230";"4598.26710";"4554.88640";"4565.81730";"0"
"27463";"2015-11-18";"4584.86260";"4657.62800";"4580.72350";"4653.44450";"0"
"27463";"2015-11-19";"4656.96020";"4678.01550";"4648.93670";"4655.35500";"0"
"27463";"2015-11-20";"4679.04430";"4691.58940";"4674.60570";"4686.35780";"0"
"27463";"2015-11-23";"4688.83640";"4706.62380";"4655.60270";"4674.79280";"0"
"27463";"2015-11-24";"4646.99960";"4682.13210";"4621.63420";"4669.40900";"0"
"27463";"2015-11-25";"4674.17980";"4683.54830";"4666.23550";"4672.88370";"0"
"27463";"2015-11-27";"4682.10040";"4689.58070";"4665.92340";"4680.46510";"0"
"27463";"2015-11-30";"4692.86960";"4695.05640";"4654.52890";"4664.50970";"0"
"27463";"2015-12-01";"4686.29850";"4716.15810";"4682.39560";"4716.15810";"0"
"27463";"2015-12-02";"4720.20990";"4739.75310";"4680.05980";"4686.22310";"0"
"27463";"2015-12-03";"4705.66300";"4705.77560";"4579.91430";"4606.75470";"0"
"27463";"2015-12-04";"4620.07800";"4722.38540";"4612.11440";"4716.11960";"0"
"27463";"2015-12-07";"4717.95550";"4720.81710";"4671.86480";"4693.62070";"0"
"27463";"2015-12-08";"4649.01140";"4708.47060";"4643.65080";"4694.76680";"0"
"27463";"2015-12-09";"4674.93800";"4698.24580";"4595.01050";"4622.13820";"0"
"27463";"2015-12-10";"4627.10550";"4673.99740";"4619.97470";"4643.04820";"0"
"27463";"2015-12-11";"4585.01610";"4600.91340";"4534.04840";"4537.56290";"0"
"27463";"2015-12-14";"4536.09640";"4571.57270";"4478.24970";"4570.15730";"0"
"27463";"2015-12-15";"4601.82840";"4636.76550";"4592.71920";"4597.32730";"0"
"27463";"2015-12-16";"4637.16640";"4673.53730";"4582.87340";"4664.56460";"0"
"27463";"2015-12-17";"4678.03190";"4681.13200";"4597.65310";"4598.13770";"0"
"27463";"2015-12-18";"4576.35760";"4593.40420";"4513.22900";"4514.82530";"0"
"27463";"2015-12-21";"4551.78170";"4560.70810";"4519.82240";"4560.55240";"0"
"27463";"2015-12-22";"4581.77150";"4596.07700";"4560.53790";"4589.25620";"0"
"27463";"2015-12-23";"4611.26840";"4626.16500";"4605.36290";"4624.58680";"0"
"27463";"2015-12-24";"4625.86540";"4635.59170";"4620.80430";"4622.77200";"0"
"27463";"2015-12-28";"4610.22990";"4621.68110";"4580.12690";"4621.35020";"0"
"27463";"2015-12-29";"4644.85050";"4702.73980";"4644.31630";"4691.07700";"0"
"27463";"2015-12-30";"4686.65450";"4688.65710";"4651.72530";"4652.00850";"0"
"27463";"2015-12-31";"4628.38520";"4642.54920";"4592.87510";"4593.27050";"0"
"27463";"2016-01-04";"4483.09060";"4497.85680";"4439.12850";"4497.85680";"0"
"27463";"2016-01-05";"4511.93850";"4522.11900";"4466.05120";"4484.17980";"0"
"27463";"2016-01-06";"4412.51300";"4467.55120";"4409.48840";"4443.98510";"0"
"27463";"2016-01-07";"4344.00380";"4403.60930";"4303.66150";"4305.72440";"0"
"27463";"2016-01-08";"4337.88230";"4362.46450";"4264.80590";"4270.78240";"0"
"27463";"2016-01-11";"4300.13630";"4311.14110";"4217.63020";"4283.54740";"0"
"27463";"2016-01-12";"4323.23650";"4353.19250";"4273.02450";"4333.71750";"0"
"27463";"2016-01-13";"4351.59520";"4359.50280";"4177.29740";"4183.11600";"0"
"27463";"2016-01-14";"4199.86180";"4308.25010";"4133.32440";"4272.96700";"0"
"27463";"2016-01-15";"4129.35940";"4184.68540";"4085.78660";"4141.08220";"0"
"27463";"2016-01-19";"4197.05950";"4202.04320";"4101.05190";"4147.07490";"0"
"27463";"2016-01-20";"4076.56570";"4178.63550";"3992.91210";"4136.28100";"0"
"27463";"2016-01-21";"4144.24240";"4200.35570";"4099.30360";"4142.59910";"0"
"27463";"2016-01-22";"4220.26120";"4260.55420";"4209.24040";"4259.77350";"0"
"27463";"2016-01-25";"4245.19470";"4268.11020";"4193.32330";"4196.53170";"0"
"27463";"2016-01-26";"4212.71660";"4250.96650";"4177.85120";"4233.85000";"0"
"27463";"2016-01-27";"4212.40240";"4226.09030";"4111.93310";"4128.86110";"0"
"27463";"2016-01-28";"4195.56150";"4197.47980";"4116.49910";"4186.06080";"0"
"27463";"2016-01-29";"4186.51660";"4279.16940";"4184.31240";"4279.16940";"0"
"27463";"2016-02-01";"4252.05100";"4301.62720";"4238.19610";"4286.55630";"0"
"27463";"2016-02-02";"4262.63670";"4265.04120";"4180.57210";"4193.10040";"0"
"27463";"2016-02-03";"4212.18870";"4218.15470";"4099.24070";"4171.96770";"0"
"27463";"2016-02-04";"4156.15320";"4200.98990";"4120.57930";"4167.77160";"0"
"27463";"2016-02-05";"4150.84950";"4152.73100";"4008.45340";"4024.47310";"0"
"27463";"2016-02-08";"3951.24430";"3979.09450";"3888.78160";"3960.67100";"0"
"27463";"2016-02-09";"3905.48830";"4008.06420";"3902.74170";"3947.80400";"0"
"27463";"2016-02-10";"3994.39170";"4045.47730";"3962.69590";"3966.27520";"0"
"27463";"2016-02-11";"3912.68040";"3988.70680";"3902.85740";"3962.22430";"0"
"27463";"2016-02-12";"3994.97590";"4022.12390";"3965.73840";"4019.19090";"0"
"27463";"2016-02-16";"4079.48470";"4104.33030";"4049.87750";"4104.33030";"0"
"27463";"2016-02-17";"4137.75100";"4204.62390";"4125.83320";"4199.10300";"0"
"27463";"2016-02-18";"4209.80050";"4212.57570";"4146.10100";"4151.49220";"0"
"27463";"2016-02-19";"4137.05630";"4175.07620";"4121.59150";"4164.08770";"0"
"27463";"2016-02-22";"4203.06940";"4235.11560";"4199.92790";"4231.26820";"0"
"27463";"2016-02-23";"4207.70900";"4217.98680";"4158.55650";"4162.54030";"0"
"27463";"2016-02-24";"4117.48630";"4205.97840";"4088.11620";"4200.65920";"0"
"27463";"2016-02-25";"4212.42050";"4241.25220";"4173.25250";"4241.05890";"0"
"27463";"2016-02-26";"4272.48780";"4275.82550";"4227.29350";"4235.61630";"0"
"27463";"2016-02-29";"4228.26030";"4263.30680";"4200.15080";"4201.11780";"0"
"27463";"2016-03-01";"4240.80820";"4333.61430";"4225.93240";"4333.61430";"0"
"27463";"2016-03-02";"4325.88060";"4335.43370";"4301.09220";"4334.38640";"0"
"27463";"2016-03-03";"4329.21310";"4331.49340";"4296.31640";"4325.86210";"0"
"27463";"2016-03-04";"4332.24870";"4356.33830";"4301.35270";"4329.00040";"0"
"27463";"2016-03-07";"4303.14640";"4330.27870";"4271.56470";"4303.33360";"0"
"27463";"2016-03-08";"4272.00960";"4308.83700";"4258.82480";"4265.50950";"0"
"27463";"2016-03-09";"4281.50600";"4293.23240";"4258.07550";"4293.23240";"0"
"27463";"2016-03-10";"4302.20630";"4335.33140";"4232.08180";"4286.96630";"0"
"27463";"2016-03-11";"4334.75130";"4361.82980";"4320.55080";"4361.82980";"0"
"27463";"2016-03-14";"4349.17530";"4378.34990";"4347.55430";"4367.32900";"0"
"27463";"2016-03-15";"4355.30150";"4371.29080";"4339.86300";"4367.08170";"0"
"27463";"2016-03-16";"4359.76770";"4416.10900";"4357.73560";"4404.20180";"0"
"27463";"2016-03-17";"4390.70770";"4413.08000";"4376.86970";"4400.26320";"0"
"27463";"2016-03-18";"4411.12540";"4420.87870";"4387.80400";"4410.82790";"0"
"27463";"2016-03-21";"4403.50320";"4430.44400";"4400.34940";"4426.97710";"0"
"27463";"2016-03-22";"4403.45990";"4450.75650";"4401.26370";"4437.61890";"0"
"27463";"2016-03-23";"4432.28110";"4434.76310";"4394.96060";"4402.55890";"0"
"27463";"2016-03-24";"4381.52140";"4405.99270";"4374.71110";"4405.53240";"0"
"27463";"2016-03-28";"4414.64150";"4417.57040";"4393.07720";"4398.06560";"0"
"27463";"2016-03-29";"4391.00870";"4471.76720";"4384.26860";"4467.71860";"0"
"27463";"2016-03-30";"4493.20000";"4518.17460";"4481.84090";"4490.87570";"0"
"27463";"2016-03-31";"4489.43000";"4504.24240";"4478.13140";"4483.65520";"0"
"27463";"2016-04-01";"4458.95090";"4534.32200";"4452.11260";"4532.08210";"0"
"27463";"2016-04-04";"4527.50760";"4533.42800";"4503.64590";"4511.70360";"0"
"27463";"2016-04-05";"4480.73770";"4494.71210";"4465.04360";"4470.74790";"0"
"27463";"2016-04-06";"4479.99580";"4544.58760";"4476.34710";"4543.78120";"0"
"27463";"2016-04-07";"4517.59650";"4525.68980";"4459.72170";"4475.28540";"0"
"27463";"2016-04-08";"4507.08370";"4515.91420";"4459.56330";"4474.92540";"0"
"27463";"2016-04-11";"4499.08200";"4516.10180";"4458.47160";"4458.70540";"0"
"27463";"2016-04-12";"4463.07270";"4503.89440";"4435.04970";"4496.04470";"0"
"27463";"2016-04-13";"4527.60390";"4560.10970";"4524.26080";"4554.72200";"0"
"27463";"2016-04-14";"4554.47310";"4569.73410";"4541.65850";"4554.62450";"0"
"27463";"2016-04-15";"4550.93800";"4558.92300";"4531.00340";"4543.16120";"0"
"27463";"2016-04-18";"4534.90820";"4570.57910";"4531.11140";"4569.31510";"0"
"27463";"2016-04-19";"4572.61890";"4574.38340";"4515.98450";"4537.08970";"0"
"27463";"2016-04-20";"4538.56820";"4562.33520";"4523.89530";"4540.43820";"0"
"27463";"2016-04-21";"4541.10650";"4558.66500";"4522.84930";"4540.79850";"0"
"27463";"2016-04-22";"4480.61400";"4502.39030";"4440.14130";"4474.19200";"0"
"27463";"2016-04-25";"4459.11330";"4474.76860";"4452.86880";"4474.13150";"0"
"27463";"2016-04-26";"4480.22660";"4490.06460";"4439.38070";"4452.96560";"0"
"27463";"2016-04-27";"4413.16370";"4426.27520";"4381.16960";"4416.63460";"0"
"27463";"2016-04-28";"4422.12040";"4447.19890";"4355.30380";"4363.99270";"0"
"27463";"2016-04-29";"4369.68520";"4372.96780";"4307.10330";"4341.29910";"0"
"27463";"2016-05-02";"4348.90050";"4386.97500";"4334.58730";"4381.30390";"0"
"27463";"2016-05-03";"4352.08870";"4368.76260";"4329.76050";"4341.39210";"0"
"27463";"2016-05-04";"4314.41400";"4328.21610";"4301.06890";"4312.01400";"0"
"27463";"2016-05-05";"4322.67340";"4333.11850";"4299.60670";"4309.48460";"0"
"27463";"2016-05-06";"4288.24440";"4330.24200";"4281.99970";"4330.16820";"0"
"27463";"2016-05-09";"4331.01180";"4361.87380";"4329.90490";"4341.23070";"0"
"27463";"2016-05-10";"4362.83070";"4404.08560";"4351.15710";"4402.03800";"0"
"27463";"2016-05-11";"4395.03350";"4407.93450";"4360.73120";"4361.03330";"0"
"27463";"2016-05-12";"4377.11890";"4377.85900";"4312.88360";"4342.80880";"0"
"27463";"2016-05-13";"4337.96860";"4364.24400";"4318.70040";"4326.53060";"0"
"27463";"2016-05-16";"4333.19430";"4395.69910";"4329.88610";"4380.48360";"0"
"27463";"2016-05-17";"4377.83510";"4385.06290";"4311.17720";"4322.55680";"0"
"27463";"2016-05-18";"4314.57450";"4360.91330";"4305.72520";"4338.23230";"0"
"27463";"2016-05-19";"4318.64980";"4331.57650";"4284.36540";"4315.57870";"0"
"27463";"2016-05-20";"4332.25250";"4379.97930";"4329.57410";"4362.90290";"0"
"27463";"2016-05-23";"4364.16410";"4382.40140";"4353.36280";"4355.09920";"0"
"27463";"2016-05-24";"4382.41090";"4449.21230";"4380.45600";"4444.29680";"0"
"27463";"2016-05-25";"4459.20730";"4488.52160";"4453.04790";"4476.43400";"0"
"27463";"2016-05-26";"4479.01200";"4494.03220";"4469.75980";"4487.96050";"0"
"27463";"2016-05-27";"4491.53070";"4512.54120";"4489.15620";"4512.54120";"0"
"27463";"2016-05-31";"4514.99520";"4526.83960";"4497.64990";"4523.89280";"0"
"27463";"2016-06-01";"4507.42640";"4530.39190";"4502.78110";"4520.06830";"0"
"27463";"2016-06-02";"4510.54660";"4531.34910";"4488.07910";"4531.34910";"0"
"27463";"2016-06-03";"4520.98230";"4523.35770";"4480.79980";"4509.79250";"0"
"27463";"2016-06-06";"4516.27650";"4536.54860";"4510.32590";"4523.63330";"0"
"27463";"2016-06-07";"4527.06460";"4532.29980";"4511.41760";"4513.08690";"0"
"27463";"2016-06-08";"4521.00950";"4529.09140";"4505.38980";"4520.62860";"0"
"27463";"2016-06-09";"4503.77510";"4518.49820";"4494.75830";"4512.68940";"0"
"27463";"2016-06-10";"4476.78690";"4480.48370";"4447.33300";"4461.04950";"0"
"27463";"2016-06-13";"4438.54420";"4461.26460";"4419.73350";"4422.75940";"0"
"27463";"2016-06-14";"4416.41460";"4439.73280";"4392.43400";"4424.91140";"0"
"27463";"2016-06-15";"4434.25270";"4439.61120";"4404.58010";"4409.50960";"0"
"27463";"2016-06-16";"4389.13070";"4428.27020";"4362.15790";"4424.23340";"0"
"27463";"2016-06-17";"4406.23870";"4409.75260";"4363.63410";"4374.38050";"0"
"27463";"2016-06-20";"4424.79010";"4444.06500";"4397.36010";"4400.15820";"0"
"27463";"2016-06-21";"4409.03960";"4422.66550";"4398.64180";"4413.40420";"0"
"27463";"2016-06-22";"4416.07150";"4442.01560";"4400.88320";"4404.72630";"0"
"27463";"2016-06-23";"4435.52490";"4467.48150";"4420.16110";"4467.48150";"0"
"27463";"2016-06-24";"4298.97050";"4373.14830";"4274.53630";"4285.70100";"0"
"27463";"2016-06-27";"4248.64980";"4249.00260";"4179.73550";"4201.05460";"0"
"27463";"2016-06-28";"4247.30690";"4291.42850";"4245.29340";"4290.46750";"0"
"27463";"2016-06-29";"4322.69770";"4373.96410";"4322.36250";"4364.73770";"0"
"27463";"2016-06-30";"4378.35920";"4417.96200";"4359.57480";"4417.69850";"0"
"27463";"2016-07-01";"4413.36210";"4453.86200";"4411.75790";"4437.44450";"0"
"27463";"2016-07-05";"4415.44650";"4418.04370";"4386.56410";"4410.74700";"0"
"27463";"2016-07-06";"4386.78590";"4447.23020";"4375.72430";"4444.70240";"0"
"27463";"2016-07-07";"4451.26080";"4468.31060";"4438.79710";"4459.58440";"0"
"27463";"2016-07-08";"4483.99890";"4529.72190";"4476.49960";"4528.36430";"0"
"27463";"2016-07-11";"4546.58330";"4569.96810";"4544.32740";"4554.70970";"0"
"27463";"2016-07-12";"4580.22000";"4588.23920";"4570.56220";"4577.61190";"0"
"27463";"2016-07-13";"4587.01490";"4589.95330";"4565.69940";"4565.77060";"0"
"27463";"2016-07-14";"4595.88550";"4604.76200";"4585.70480";"4596.48850";"0"
"27463";"2016-07-15";"4605.44530";"4607.17480";"4579.82780";"4589.82830";"0"
"27463";"2016-07-18";"4594.72400";"4627.57240";"4591.82570";"4619.68020";"0"
"27463";"2016-07-19";"4603.94520";"4617.46960";"4595.38240";"4603.28420";"0"
"27463";"2016-07-20";"4629.30710";"4665.67010";"4623.93150";"4657.19990";"0"
"27463";"2016-07-21";"4661.64020";"4669.52560";"4634.07360";"4647.01580";"0"
"27463";"2016-07-22";"4649.08450";"4670.54270";"4635.21790";"4666.07150";"0"
"27463";"2016-07-25";"4663.37260";"4667.08780";"4650.49840";"4665.92830";"0"
"27463";"2016-07-26";"4665.40630";"4687.90140";"4648.92370";"4672.11200";"0"
"27463";"2016-07-27";"4711.44300";"4716.06910";"4685.11030";"4702.88460";"0"
"27463";"2016-07-28";"4711.78090";"4725.78100";"4696.08450";"4721.40880";"0"
"27463";"2016-07-29";"4734.79900";"4743.25470";"4715.76870";"4730.23080";"0"
"27463";"2016-08-01";"4734.43650";"4767.23850";"4728.73440";"4756.03920";"0"
"27463";"2016-08-02";"4748.21440";"4752.29000";"4689.54760";"4719.21250";"0"
"27463";"2016-08-03";"4716.61600";"4734.32890";"4712.10360";"4734.32890";"0"
"27463";"2016-08-04";"4729.15000";"4749.08820";"4719.00790";"4743.81220";"0"
"27463";"2016-08-05";"4767.88690";"4799.86020";"4763.58010";"4791.20960";"0"
"27463";"2016-08-08";"4789.20480";"4794.13990";"4770.22370";"4784.74310";"0"
"27463";"2016-08-09";"4786.78470";"4811.01460";"4786.38220";"4795.74870";"0"
"27463";"2016-08-10";"4797.62930";"4799.87800";"4771.97990";"4783.39300";"0"
"27463";"2016-08-11";"4801.79480";"4813.36150";"4790.65100";"4803.31410";"0"
"27463";"2016-08-12";"4794.18640";"4807.52680";"4790.48740";"4807.07600";"0"
"27463";"2016-08-15";"4814.44850";"4837.67100";"4812.45170";"4827.11550";"0"
"27463";"2016-08-16";"4814.19630";"4814.95950";"4796.92080";"4797.18740";"0"
"27463";"2016-08-17";"4799.40810";"4807.04820";"4772.42850";"4805.45290";"0"
"27463";"2016-08-18";"4804.45550";"4814.54110";"4794.28880";"4808.68420";"0"
"27463";"2016-08-19";"4798.85840";"4816.00180";"4786.27440";"4806.13820";"0"
"27463";"2016-08-22";"4797.09200";"4817.35710";"4791.05790";"4808.55800";"0"
"27463";"2016-08-23";"4827.75570";"4836.44550";"4816.75610";"4818.47970";"0"
"27463";"2016-08-24";"4813.72770";"4821.30060";"4770.73270";"4783.48540";"0"
"27463";"2016-08-25";"4775.01880";"4792.46850";"4768.00050";"4775.42500";"0"
"27463";"2016-08-26";"4784.62320";"4815.57740";"4758.09680";"4783.69380";"0"
"27463";"2016-08-29";"4790.27680";"4804.41810";"4784.62520";"4791.08630";"0"
"27463";"2016-08-30";"4786.53630";"4797.62490";"4760.28090";"4775.99490";"0"
"27463";"2016-08-31";"4770.96990";"4775.18910";"4751.69280";"4771.05460";"0"
"27463";"2016-09-01";"4774.07820";"4787.93620";"4750.23720";"4783.93840";"0"
"27463";"2016-09-02";"4807.74540";"4816.69650";"4781.61430";"4798.74090";"0"
"27463";"2016-09-06";"4805.28020";"4829.51210";"4797.34480";"4829.51210";"0"
"27463";"2016-09-07";"4829.08760";"4839.59160";"4813.99370";"4831.86150";"0"
"27463";"2016-09-08";"4813.51400";"4816.48290";"4791.21640";"4803.99800";"0"
"27463";"2016-09-09";"4762.76970";"4773.77040";"4681.53480";"4681.53480";"0"
"27463";"2016-09-12";"4659.79730";"4772.44490";"4656.50620";"4764.65220";"0"
"27463";"2016-09-13";"4738.71120";"4756.20190";"4701.78750";"4722.84460";"0"
"27463";"2016-09-14";"4729.82660";"4770.39390";"4726.74590";"4746.06310";"0"
"27463";"2016-09-15";"4750.72610";"4826.02360";"4748.67200";"4819.89670";"0"
"27463";"2016-09-16";"4818.57070";"4821.85200";"4794.20400";"4818.05360";"0"
"27463";"2016-09-19";"4835.19350";"4843.75740";"4787.44250";"4796.07100";"0"
"27463";"2016-09-20";"4812.80120";"4824.21410";"4797.78000";"4805.21970";"0"
"27463";"2016-09-21";"4826.05610";"4858.57440";"4797.89870";"4853.74810";"0"
"27463";"2016-09-22";"4877.72420";"4895.49610";"4876.37060";"4891.36270";"0"
"27463";"2016-09-23";"4881.60410";"4882.42210";"4853.40740";"4858.90860";"0"
"27463";"2016-09-26";"4831.63380";"4837.33780";"4812.31510";"4817.16740";"0"
"27463";"2016-09-27";"4812.22010";"4868.37860";"4811.27970";"4866.70620";"0"
"27463";"2016-09-28";"4871.39900";"4877.30110";"4850.03540";"4875.26830";"0"
"27463";"2016-09-29";"4869.85580";"4875.51610";"4819.01540";"4838.29980";"0"
"27463";"2016-09-30";"4858.88190";"4889.23480";"4846.90440";"4875.69700";"0"
"27463";"2016-10-03";"4865.57660";"4872.14080";"4848.21130";"4866.62510";"0"
"27463";"2016-10-04";"4881.66500";"4891.49700";"4841.71920";"4859.46710";"0"
"27463";"2016-10-05";"4874.31010";"4891.35010";"4870.81440";"4877.74900";"0"
"27463";"2016-10-06";"4873.26290";"4883.96960";"4851.52660";"4873.92400";"0"
"27463";"2016-10-07";"4884.55920";"4884.69530";"4840.92970";"4864.52260";"0"
"27463";"2016-10-10";"4889.85990";"4904.72110";"4885.58630";"4893.76750";"0"
"27463";"2016-10-11";"4888.44860";"4890.17260";"4804.24270";"4821.91360";"0"
"27463";"2016-10-12";"4824.68400";"4836.54530";"4806.33330";"4819.63490";"0"
"27463";"2016-10-13";"4785.99620";"4816.32810";"4760.07420";"4803.10190";"0"
"27463";"2016-10-14";"4829.19630";"4845.99190";"4806.73260";"4808.48510";"0"
"27463";"2016-10-17";"4808.67840";"4814.87540";"4790.45150";"4796.16960";"0"
"27463";"2016-10-18";"4848.72800";"4860.67920";"4837.30870";"4839.72100";"0"
"27463";"2016-10-19";"4833.87280";"4845.07440";"4830.67630";"4836.60970";"0"
"27463";"2016-10-20";"4830.47110";"4842.32190";"4805.84120";"4832.70990";"0"
"27463";"2016-10-21";"4835.71670";"4853.60950";"4822.77700";"4851.86080";"0"
"27463";"2016-10-24";"4885.37880";"4911.58510";"4880.76550";"4909.96870";"0"
"27463";"2016-10-25";"4907.89420";"4911.76280";"4885.89610";"4891.45460";"0"
"27463";"2016-10-26";"4862.87850";"4886.31610";"4846.44010";"4860.59290";"0"
